country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Australia,AUS,2012,female,15-24 years,109,1503934,7.25,1.54E+12,72669,Millenials
Australia,AUS,2012,female,25-34 years,98,1630077,6.01,1.54E+12,72669,Millenials
Australia,AUS,2012,female,35-54 years,258,3149749,8.19,1.54E+12,72669,Generation X
Australia,AUS,2012,female,55-74 years,123,2206179,5.58,1.54E+12,72669,Boomers
Australia,AUS,2012,female,75+ years,52,832122,6.25,1.54E+12,72669,Silent
Austria,AUT,2012,male,5-14 years,3,422849,0.71,4.09E+11,50979,Generation Z
Austria,AUT,2012,male,15-24 years,66,519503,12.7,4.09E+11,50979,Millenials
Austria,AUT,2012,male,25-34 years,99,553047,17.9,4.09E+11,50979,Millenials
Austria,AUT,2012,male,35-54 years,332,1286522,25.81,4.09E+11,50979,Generation X
Austria,AUT,2012,male,55-74 years,298,874391,34.08,4.09E+11,50979,Boomers
Austria,AUT,2012,male,75+ years,189,250032,75.59,4.09E+11,50979,Silent
Austria,AUT,2012,female,5-14 years,1,402730,0.25,4.09E+11,50979,Generation Z
Austria,AUT,2012,female,15-24 years,6,497838,1.21,4.09E+11,50979,Millenials
Austria,AUT,2012,female,25-34 years,20,547787,3.65,4.09E+11,50979,Millenials
Austria,AUT,2012,female,35-54 years,87,1283769,6.78,4.09E+11,50979,Generation X
Austria,AUT,2012,female,55-74 years,99,962372,10.29,4.09E+11,50979,Boomers
Austria,AUT,2012,female,75+ years,76,430436,17.66,4.09E+11,50979,Silent
Bahamas,BHS,2012,male,5-14 years,0,26675,0,10720500000,31204,Generation Z
Bahamas,BHS,2012,male,15-24 years,2,32716,6.11,10720500000,31204,Millenials
Bahamas,BHS,2012,male,25-34 years,0,29740,0,10720500000,31204,Millenials
Bahamas,BHS,2012,male,35-54 years,2,51466,3.89,10720500000,31204,Generation X
Bahamas,BHS,2012,male,55-74 years,0,23216,0,10720500000,31204,Boomers
Bahamas,BHS,2012,male,75+ years,0,3584,0,10720500000,31204,Silent
Bahamas,BHS,2012,female,5-14 years,0,25670,0,10720500000,31204,Generation Z
Bahamas,BHS,2012,female,15-24 years,0,32430,0,10720500000,31204,Millenials
Bahamas,BHS,2012,female,25-34 years,0,29909,0,10720500000,31204,Millenials
Bahamas,BHS,2012,female,35-54 years,1,54245,1.84,10720500000,31204,Generation X
Bahamas,BHS,2012,female,55-74 years,0,27444,0,10720500000,31204,Boomers
Bahamas,BHS,2012,female,75+ years,0,6463,0,10720500000,31204,Silent
Bahrain,BHR,2012,male,5-14 years,0,85538,0,30749308511,25587,Generation Z
Bahrain,BHR,2012,male,15-24 years,1,111603,0.9,30749308511,25587,Millenials
Bahrain,BHR,2012,male,25-34 years,11,237133,4.64,30749308511,25587,Millenials
Bahrain,BHR,2012,male,35-54 years,6,268027,2.24,30749308511,25587,Generation X
Bahrain,BHR,2012,male,55-74 years,0,50001,0,30749308511,25587,Boomers
Bahrain,BHR,2012,male,75+ years,0,4149,0,30749308511,25587,Silent
Bahrain,BHR,2012,female,5-14 years,0,81275,0,30749308511,25587,Generation Z
Bahrain,BHR,2012,female,15-24 years,0,81091,0,30749308511,25587,Millenials
Bahrain,BHR,2012,female,25-34 years,1,110796,0.9,30749308511,25587,Millenials
Bahrain,BHR,2012,female,35-54 years,0,135976,0,30749308511,25587,Generation X
Bahrain,BHR,2012,female,55-74 years,0,31641,0,30749308511,25587,Boomers
Bahrain,BHR,2012,female,75+ years,0,4548,0,30749308511,25587,Silent
Barbados,BRB,2012,male,5-14 years,0,19402,0,4656350000,17620,Generation Z
Barbados,BRB,2012,male,15-24 years,0,18579,0,4656350000,17620,Millenials
Barbados,BRB,2012,male,25-34 years,0,18523,0,4656350000,17620,Millenials
Barbados,BRB,2012,male,35-54 years,0,39060,0,4656350000,17620,Generation X
Barbados,BRB,2012,male,55-74 years,0,24339,0,4656350000,17620,Boomers
Barbados,BRB,2012,male,75+ years,0,6375,0,4656350000,17620,Silent
Barbados,BRB,2012,female,5-14 years,0,18436,0,4656350000,17620,Generation Z
Barbados,BRB,2012,female,15-24 years,0,18575,0,4656350000,17620,Millenials
Barbados,BRB,2012,female,25-34 years,0,19421,0,4656350000,17620,Millenials
Barbados,BRB,2012,female,35-54 years,0,42921,0,4656350000,17620,Generation X
Barbados,BRB,2012,female,55-74 years,0,28473,0,4656350000,17620,Boomers
Barbados,BRB,2012,female,75+ years,0,10166,0,4656350000,17620,Silent
Belgium,BEL,2012,male,5-14 years,3,630495,0.48,4.98E+11,47678,Generation Z
Belgium,BEL,2012,male,15-24 years,100,681023,14.68,4.98E+11,47678,Millenials
Belgium,BEL,2012,male,25-34 years,193,723202,26.69,4.98E+11,47678,Millenials
Belgium,BEL,2012,male,35-54 years,617,1588342,38.85,4.98E+11,47678,Generation X
Belgium,BEL,2012,male,55-74 years,381,1125706,33.85,4.98E+11,47678,Boomers
Belgium,BEL,2012,male,75+ years,191,369145,51.74,4.98E+11,47678,Silent
Belgium,BEL,2012,female,5-14 years,3,603232,0.5,4.98E+11,47678,Generation Z
Belgium,BEL,2012,female,15-24 years,28,659827,4.24,4.98E+11,47678,Millenials
Belgium,BEL,2012,female,25-34 years,45,715195,6.29,4.98E+11,47678,Millenials
Belgium,BEL,2012,female,35-54 years,217,1551324,13.99,4.98E+11,47678,Generation X
Belgium,BEL,2012,female,55-74 years,187,1195065,15.65,4.98E+11,47678,Boomers
Belgium,BEL,2012,female,75+ years,61,600081,10.17,4.98E+11,47678,Silent
Belize,BLZ,2012,male,5-14 years,0,39194,0,1573670250,5264,Generation Z
Belize,BLZ,2012,male,15-24 years,1,34413,2.91,1573670250,5264,Millenials
Belize,BLZ,2012,male,25-34 years,6,25854,23.21,1573670250,5264,Millenials
Belize,BLZ,2012,male,35-54 years,6,34785,17.25,1573670250,5264,Generation X
Belize,BLZ,2012,male,55-74 years,3,12340,24.31,1573670250,5264,Boomers
Belize,BLZ,2012,male,75+ years,0,2331,0,1573670250,5264,Silent
Belize,BLZ,2012,female,5-14 years,0,38680,0,1573670250,5264,Generation Z
Belize,BLZ,2012,female,15-24 years,2,34680,5.77,1573670250,5264,Millenials
Belize,BLZ,2012,female,25-34 years,0,27291,0,1573670250,5264,Millenials
Belize,BLZ,2012,female,35-54 years,0,35365,0,1573670250,5264,Generation X
Belize,BLZ,2012,female,55-74 years,0,11573,0,1573670250,5264,Boomers
Belize,BLZ,2012,female,75+ years,0,2440,0,1573670250,5264,Silent
Brazil,BRA,2012,male,5-14 years,79,16810876,0.47,2.47E+12,13283,Generation Z
Brazil,BRA,2012,male,15-24 years,1313,17644319,7.44,2.47E+12,13283,Millenials
Brazil,BRA,2012,male,25-34 years,1930,17418954,11.08,2.47E+12,13283,Millenials
Brazil,BRA,2012,male,35-54 years,2885,25463652,11.33,2.47E+12,13283,Generation X
Brazil,BRA,2012,male,55-74 years,1458,11612925,12.55,2.47E+12,13283,Boomers
Brazil,BRA,2012,male,75+ years,376,2123165,17.71,2.47E+12,13283,Silent
Brazil,BRA,2012,female,5-14 years,41,16175024,0.25,2.47E+12,13283,Generation Z
Brazil,BRA,2012,female,15-24 years,383,17145894,2.23,2.47E+12,13283,Millenials
Brazil,BRA,2012,female,25-34 years,455,17398447,2.62,2.47E+12,13283,Millenials
Brazil,BRA,2012,female,35-54 years,877,26979566,3.25,2.47E+12,13283,Generation X
Brazil,BRA,2012,female,55-74 years,418,13532752,3.09,2.47E+12,13283,Boomers
Brazil,BRA,2012,female,75+ years,80,3285641,2.43,2.47E+12,13283,Silent
Bulgaria,BGR,2012,male,5-14 years,1,328547,0.3,53903022339,7745,Generation Z
Bulgaria,BGR,2012,male,15-24 years,45,418715,10.75,53903022339,7745,Millenials
Bulgaria,BGR,2012,male,25-34 years,62,520738,11.91,53903022339,7745,Millenials
Bulgaria,BGR,2012,male,35-54 years,181,1052298,17.2,53903022339,7745,Generation X
Bulgaria,BGR,2012,male,55-74 years,244,828882,29.44,53903022339,7745,Boomers
Bulgaria,BGR,2012,male,75+ years,140,228793,61.19,53903022339,7745,Silent
Bulgaria,BGR,2012,female,5-14 years,0,310187,0,53903022339,7745,Generation Z
Bulgaria,BGR,2012,female,15-24 years,14,394971,3.54,53903022339,7745,Millenials
Bulgaria,BGR,2012,female,25-34 years,13,482889,2.69,53903022339,7745,Millenials
Bulgaria,BGR,2012,female,35-54 years,46,1014327,4.54,53903022339,7745,Generation X
Bulgaria,BGR,2012,female,55-74 years,65,1000743,6.5,53903022339,7745,Boomers
Bulgaria,BGR,2012,female,75+ years,61,378562,16.11,53903022339,7745,Silent
Canada,CAN,2012,male,5-14 years,17,1921981,0.88,1.82E+12,55347,Generation Z
Canada,CAN,2012,male,15-24 years,381,2358461,16.15,1.82E+12,55347,Millenials
Canada,CAN,2012,male,25-34 years,419,2431632,17.23,1.82E+12,55347,Millenials
Canada,CAN,2012,male,35-54 years,1205,5056024,23.83,1.82E+12,55347,Generation X
Canada,CAN,2012,male,55-74 years,770,3586361,21.47,1.82E+12,55347,Boomers
Canada,CAN,2012,male,75+ years,180,967342,18.61,1.82E+12,55347,Silent
Canada,CAN,2012,female,5-14 years,17,1816079,0.94,1.82E+12,55347,Generation Z
Canada,CAN,2012,female,15-24 years,137,2255895,6.07,1.82E+12,55347,Millenials
Canada,CAN,2012,female,25-34 years,129,2403433,5.37,1.82E+12,55347,Millenials
Canada,CAN,2012,female,35-54 years,385,5018897,7.67,1.82E+12,55347,Generation X
Canada,CAN,2012,female,55-74 years,241,3756013,6.42,1.82E+12,55347,Boomers
Canada,CAN,2012,female,75+ years,45,1389078,3.24,1.82E+12,55347,Silent
Chile,CHL,2012,male,5-14 years,8,1292347,0.62,2.67E+11,16617,Generation Z
Chile,CHL,2012,male,15-24 years,242,1435400,16.86,2.67E+11,16617,Millenials
Chile,CHL,2012,male,25-34 years,319,1333713,23.92,2.67E+11,16617,Millenials
Chile,CHL,2012,male,35-54 years,555,2370451,23.41,2.67E+11,16617,Generation X
Chile,CHL,2012,male,55-74 years,285,1250017,22.8,2.67E+11,16617,Boomers
Chile,CHL,2012,male,75+ years,101,258082,39.13,2.67E+11,16617,Silent
Chile,CHL,2012,female,5-14 years,7,1245397,0.56,2.67E+11,16617,Generation Z
Chile,CHL,2012,female,15-24 years,62,1381401,4.49,2.67E+11,16617,Millenials
Chile,CHL,2012,female,25-34 years,62,1296016,4.78,2.67E+11,16617,Millenials
Chile,CHL,2012,female,35-54 years,138,2385205,5.79,2.67E+11,16617,Generation X
Chile,CHL,2012,female,55-74 years,52,1397521,3.72,2.67E+11,16617,Boomers
Chile,CHL,2012,female,75+ years,10,429697,2.33,2.67E+11,16617,Silent
Colombia,COL,2012,male,5-14 years,44,4146398,1.06,3.70E+11,8586,Generation Z
Colombia,COL,2012,male,15-24 years,486,4254495,11.42,3.70E+11,8586,Millenials
Colombia,COL,2012,male,25-34 years,412,3891260,10.59,3.70E+11,8586,Millenials
Colombia,COL,2012,male,35-54 years,455,5846650,7.78,3.70E+11,8586,Generation X
Colombia,COL,2012,male,55-74 years,266,2556199,10.41,3.70E+11,8586,Boomers
Colombia,COL,2012,male,75+ years,69,453582,15.21,3.70E+11,8586,Silent
Colombia,COL,2012,female,5-14 years,33,3979277,0.83,3.70E+11,8586,Generation Z
Colombia,COL,2012,female,15-24 years,151,4133625,3.65,3.70E+11,8586,Millenials
Colombia,COL,2012,female,25-34 years,73,3942505,1.85,3.70E+11,8586,Millenials
Colombia,COL,2012,female,35-54 years,83,6261133,1.33,3.70E+11,8586,Generation X
Colombia,COL,2012,female,55-74 years,41,2948489,1.39,3.70E+11,8586,Boomers
Colombia,COL,2012,female,75+ years,6,642251,0.93,3.70E+11,8586,Silent
Costa Rica,CRI,2012,male,5-14 years,5,377001,1.33,46473128286,10832,Generation Z
Costa Rica,CRI,2012,male,15-24 years,58,419511,13.83,46473128286,10832,Millenials
Costa Rica,CRI,2012,male,25-34 years,55,387974,14.18,46473128286,10832,Millenials
Costa Rica,CRI,2012,male,35-54 years,94,598555,15.7,46473128286,10832,Generation X
Costa Rica,CRI,2012,male,55-74 years,40,297364,13.45,46473128286,10832,Boomers
Costa Rica,CRI,2012,male,75+ years,8,63663,12.57,46473128286,10832,Silent
Costa Rica,CRI,2012,female,5-14 years,3,360319,0.83,46473128286,10832,Generation Z
Costa Rica,CRI,2012,female,15-24 years,10,403604,2.48,46473128286,10832,Millenials
Costa Rica,CRI,2012,female,25-34 years,7,379310,1.85,46473128286,10832,Millenials
Costa Rica,CRI,2012,female,35-54 years,16,609857,2.62,46473128286,10832,Generation X
Costa Rica,CRI,2012,female,55-74 years,6,311981,1.92,46473128286,10832,Boomers
Costa Rica,CRI,2012,female,75+ years,0,81071,0,46473128286,10832,Silent
Croatia,HRV,2012,male,5-14 years,3,219008,1.37,56565475275,13952,Generation Z
Croatia,HRV,2012,male,15-24 years,35,256849,13.63,56565475275,13952,Millenials
Croatia,HRV,2012,male,25-34 years,51,294314,17.33,56565475275,13952,Millenials
Croatia,HRV,2012,male,35-54 years,201,591018,34.01,56565475275,13952,Generation X
Croatia,HRV,2012,male,55-74 years,207,465550,44.46,56565475275,13952,Boomers
Croatia,HRV,2012,male,75+ years,99,122607,80.75,56565475275,13952,Silent
Croatia,HRV,2012,female,5-14 years,1,207818,0.48,56565475275,13952,Generation Z
Croatia,HRV,2012,female,15-24 years,5,245431,2.04,56565475275,13952,Millenials
Croatia,HRV,2012,female,25-34 years,13,283419,4.59,56565475275,13952,Millenials
Croatia,HRV,2012,female,35-54 years,42,594104,7.07,56565475275,13952,Generation X
Croatia,HRV,2012,female,55-74 years,73,541956,13.47,56565475275,13952,Boomers
Croatia,HRV,2012,female,75+ years,46,232222,19.81,56565475275,13952,Silent
Cuba,CUB,2012,male,5-14 years,6,672968,0.89,73141000000,6791,Generation Z
Cuba,CUB,2012,male,15-24 years,71,795384,8.93,73141000000,6791,Millenials
Cuba,CUB,2012,male,25-34 years,108,718645,15.03,73141000000,6791,Millenials
Cuba,CUB,2012,male,35-54 years,412,1913864,21.53,73141000000,6791,Generation X
Cuba,CUB,2012,male,55-74 years,357,1000596,35.68,73141000000,6791,Boomers
Cuba,CUB,2012,male,75+ years,245,283396,86.45,73141000000,6791,Silent
Cuba,CUB,2012,female,5-14 years,2,634193,0.32,73141000000,6791,Generation Z
Cuba,CUB,2012,female,15-24 years,25,746677,3.35,73141000000,6791,Millenials
Cuba,CUB,2012,female,25-34 years,16,696377,2.3,73141000000,6791,Millenials
Cuba,CUB,2012,female,35-54 years,94,1906959,4.93,73141000000,6791,Generation X
Cuba,CUB,2012,female,55-74 years,107,1037368,10.31,73141000000,6791,Boomers
Cuba,CUB,2012,female,75+ years,52,364108,14.28,73141000000,6791,Silent
Cyprus,CYP,2012,male,5-14 years,0,47222,0,25041372222,30752,Generation Z
Cyprus,CYP,2012,male,15-24 years,6,66014,9.09,25041372222,30752,Millenials
Cyprus,CYP,2012,male,25-34 years,9,70596,12.75,25041372222,30752,Millenials
Cyprus,CYP,2012,male,35-54 years,14,110616,12.66,25041372222,30752,Generation X
Cyprus,CYP,2012,male,55-74 years,5,79804,6.27,25041372222,30752,Boomers
Cyprus,CYP,2012,male,75+ years,0,20320,0,25041372222,30752,Silent
Cyprus,CYP,2012,female,5-14 years,0,44613,0,25041372222,30752,Generation Z
Cyprus,CYP,2012,female,15-24 years,0,63355,0,25041372222,30752,Millenials
Cyprus,CYP,2012,female,25-34 years,1,75365,1.33,25041372222,30752,Millenials
Cyprus,CYP,2012,female,35-54 years,1,125423,0.8,25041372222,30752,Generation X
Cyprus,CYP,2012,female,55-74 years,0,83946,0,25041372222,30752,Boomers
Cyprus,CYP,2012,female,75+ years,0,27031,0,25041372222,30752,Silent
Czech Republic,CZE,2012,male,5-14 years,3,495721,0.61,2.07E+11,20898,Generation Z
Czech Republic,CZE,2012,male,15-24 years,84,609704,13.78,2.07E+11,20898,Millenials
Czech Republic,CZE,2012,male,25-34 years,179,796162,22.48,2.07E+11,20898,Millenials
Czech Republic,CZE,2012,male,35-54 years,538,1537251,35,2.07E+11,20898,Generation X
Czech Republic,CZE,2012,male,55-74 years,430,1173069,36.66,2.07E+11,20898,Boomers
Czech Republic,CZE,2012,male,75+ years,146,248952,58.65,2.07E+11,20898,Silent
Czech Republic,CZE,2012,female,5-14 years,1,468843,0.21,2.07E+11,20898,Generation Z
Czech Republic,CZE,2012,female,15-24 years,10,581629,1.72,2.07E+11,20898,Millenials
Czech Republic,CZE,2012,female,25-34 years,22,750032,2.93,2.07E+11,20898,Millenials
Czech Republic,CZE,2012,female,35-54 years,94,1471892,6.39,2.07E+11,20898,Generation X
Czech Republic,CZE,2012,female,55-74 years,106,1333013,7.95,2.07E+11,20898,Boomers
Czech Republic,CZE,2012,female,75+ years,45,456859,9.85,2.07E+11,20898,Silent
Denmark,DNK,2012,male,5-14 years,1,340022,0.29,3.27E+11,62071,Generation Z
Denmark,DNK,2012,male,15-24 years,33,362466,9.1,3.27E+11,62071,Millenials
Denmark,DNK,2012,male,25-34 years,31,326746,9.49,3.27E+11,62071,Millenials
Denmark,DNK,2012,male,35-54 years,209,788215,26.52,3.27E+11,62071,Generation X
Denmark,DNK,2012,male,55-74 years,153,630159,24.28,3.27E+11,62071,Boomers
Denmark,DNK,2012,male,75+ years,67,161259,41.55,3.27E+11,62071,Silent
Denmark,DNK,2012,female,5-14 years,0,324455,0,3.27E+11,62071,Generation Z
Denmark,DNK,2012,female,15-24 years,8,346154,2.31,3.27E+11,62071,Millenials
Denmark,DNK,2012,female,25-34 years,11,322504,3.41,3.27E+11,62071,Millenials
Denmark,DNK,2012,female,35-54 years,58,776419,7.47,3.27E+11,62071,Generation X
Denmark,DNK,2012,female,55-74 years,71,651381,10.9,3.27E+11,62071,Boomers
Denmark,DNK,2012,female,75+ years,19,240759,7.89,3.27E+11,62071,Silent
Ecuador,ECU,2012,male,5-14 years,39,1544899,2.52,87924544000,6364,Generation Z
Ecuador,ECU,2012,male,15-24 years,240,1462193,16.41,87924544000,6364,Millenials
Ecuador,ECU,2012,male,25-34 years,164,1225594,13.38,87924544000,6364,Millenials
Ecuador,ECU,2012,male,35-54 years,162,1715827,9.44,87924544000,6364,Generation X
Ecuador,ECU,2012,male,55-74 years,87,771426,11.28,87924544000,6364,Boomers
Ecuador,ECU,2012,male,75+ years,19,172083,11.04,87924544000,6364,Silent
Ecuador,ECU,2012,female,5-14 years,27,1484824,1.82,87924544000,6364,Generation Z
Ecuador,ECU,2012,female,15-24 years,118,1420727,8.31,87924544000,6364,Millenials
Ecuador,ECU,2012,female,25-34 years,55,1217762,4.52,87924544000,6364,Millenials
Ecuador,ECU,2012,female,35-54 years,48,1755189,2.73,87924544000,6364,Generation X
Ecuador,ECU,2012,female,55-74 years,13,829724,1.57,87924544000,6364,Boomers
Ecuador,ECU,2012,female,75+ years,4,215613,1.86,87924544000,6364,Silent
El Salvador,SLV,2012,male,5-14 years,11,650570,1.69,21386153000,3806,Generation Z
El Salvador,SLV,2012,male,15-24 years,100,618195,16.18,21386153000,3806,Millenials
El Salvador,SLV,2012,male,25-34 years,109,406026,26.85,21386153000,3806,Millenials
El Salvador,SLV,2012,male,35-54 years,98,572655,17.11,21386153000,3806,Generation X
El Salvador,SLV,2012,male,55-74 years,62,300461,20.63,21386153000,3806,Boomers
El Salvador,SLV,2012,male,75+ years,16,81225,19.7,21386153000,3806,Silent
El Salvador,SLV,2012,female,5-14 years,9,626538,1.44,21386153000,3806,Generation Z
El Salvador,SLV,2012,female,15-24 years,56,639803,8.75,21386153000,3806,Millenials
El Salvador,SLV,2012,female,25-34 years,26,492068,5.28,21386153000,3806,Millenials
El Salvador,SLV,2012,female,35-54 years,19,736698,2.58,21386153000,3806,Generation X
El Salvador,SLV,2012,female,55-74 years,4,389103,1.03,21386153000,3806,Boomers
El Salvador,SLV,2012,female,75+ years,2,105481,1.9,21386153000,3806,Silent
Estonia,EST,2012,male,5-14 years,2,67323,2.97,23043864510,18411,Generation Z
Estonia,EST,2012,male,15-24 years,14,83194,16.83,23043864510,18411,Millenials
Estonia,EST,2012,male,25-34 years,30,96938,30.95,23043864510,18411,Millenials
Estonia,EST,2012,male,35-54 years,65,179456,36.22,23043864510,18411,Generation X
Estonia,EST,2012,male,55-74 years,59,122960,47.98,23043864510,18411,Boomers
Estonia,EST,2012,male,75+ years,20,30891,64.74,23043864510,18411,Silent
Estonia,EST,2012,female,5-14 years,0,63330,0,23043864510,18411,Generation Z
Estonia,EST,2012,female,15-24 years,2,78364,2.55,23043864510,18411,Millenials
Estonia,EST,2012,female,25-34 years,3,91727,3.27,23043864510,18411,Millenials
Estonia,EST,2012,female,35-54 years,7,184354,3.8,23043864510,18411,Generation X
Estonia,EST,2012,female,55-74 years,17,172977,9.83,23043864510,18411,Boomers
Estonia,EST,2012,female,75+ years,18,80117,22.47,23043864510,18411,Silent
Fiji,FJI,2012,male,5-14 years,0,83764,0,3972012571,5073,Generation Z
Fiji,FJI,2012,male,15-24 years,7,80061,8.74,3972012571,5073,Millenials
Fiji,FJI,2012,male,25-34 years,5,74059,6.75,3972012571,5073,Millenials
Fiji,FJI,2012,male,35-54 years,6,107270,5.59,3972012571,5073,Generation X
Fiji,FJI,2012,male,55-74 years,2,48382,4.13,3972012571,5073,Boomers
Fiji,FJI,2012,male,75+ years,2,5168,38.7,3972012571,5073,Silent
Fiji,FJI,2012,female,5-14 years,0,78081,0,3972012571,5073,Generation Z
Fiji,FJI,2012,female,15-24 years,4,75501,5.3,3972012571,5073,Millenials
Fiji,FJI,2012,female,25-34 years,2,70215,2.85,3972012571,5073,Millenials
Fiji,FJI,2012,female,35-54 years,1,103358,0.97,3972012571,5073,Generation X
Fiji,FJI,2012,female,55-74 years,2,50218,3.98,3972012571,5073,Boomers
Fiji,FJI,2012,female,75+ years,1,6862,14.57,3972012571,5073,Silent
Finland,FIN,2012,male,5-14 years,0,299783,0,2.57E+11,50232,Generation Z
Finland,FIN,2012,male,15-24 years,85,337342,25.2,2.57E+11,50232,Millenials
Finland,FIN,2012,male,25-34 years,91,352467,25.82,2.57E+11,50232,Millenials
Finland,FIN,2012,male,35-54 years,235,711920,33.01,2.57E+11,50232,Generation X
Finland,FIN,2012,male,55-74 years,195,639345,30.5,2.57E+11,50232,Boomers
Finland,FIN,2012,male,75+ years,49,163645,29.94,2.57E+11,50232,Silent
Finland,FIN,2012,female,5-14 years,0,286874,0,2.57E+11,50232,Generation Z
Finland,FIN,2012,female,15-24 years,32,323218,9.9,2.57E+11,50232,Millenials
Finland,FIN,2012,female,25-34 years,27,333404,8.1,2.57E+11,50232,Millenials
Finland,FIN,2012,female,35-54 years,65,692612,9.38,2.57E+11,50232,Generation X
Finland,FIN,2012,female,55-74 years,87,685183,12.7,2.57E+11,50232,Boomers
Finland,FIN,2012,female,75+ years,7,284657,2.46,2.57E+11,50232,Silent
France,FRA,2012,male,5-14 years,22,3995444,0.55,2.68E+12,45002,Generation Z
France,FRA,2012,male,15-24 years,359,3900107,9.2,2.68E+12,45002,Millenials
France,FRA,2012,male,25-34 years,688,3856840,17.84,2.68E+12,45002,Millenials
France,FRA,2012,male,35-54 years,2903,8465545,34.29,2.68E+12,45002,Generation X
France,FRA,2012,male,55-74 years,1939,6408537,30.26,2.68E+12,45002,Boomers
France,FRA,2012,male,75+ years,1415,2168819,65.24,2.68E+12,45002,Silent
France,FRA,2012,female,5-14 years,11,3813821,0.29,2.68E+12,45002,Generation Z
France,FRA,2012,female,15-24 years,106,3776265,2.81,2.68E+12,45002,Millenials
France,FRA,2012,female,25-34 years,183,3948305,4.63,2.68E+12,45002,Millenials
France,FRA,2012,female,35-54 years,891,8655592,10.29,2.68E+12,45002,Generation X
France,FRA,2012,female,55-74 years,767,7023009,10.92,2.68E+12,45002,Boomers
France,FRA,2012,female,75+ years,459,3626173,12.66,2.68E+12,45002,Silent
Georgia,GEO,2012,male,5-14 years,0,249100,0,15846474596,3772,Generation Z
Georgia,GEO,2012,male,15-24 years,11,337800,3.26,15846474596,3772,Millenials
Georgia,GEO,2012,male,25-34 years,19,345900,5.49,15846474596,3772,Millenials
Georgia,GEO,2012,male,35-54 years,26,596400,4.36,15846474596,3772,Generation X
Georgia,GEO,2012,male,55-74 years,23,355000,6.48,15846474596,3772,Boomers
Georgia,GEO,2012,male,75+ years,12,104500,11.48,15846474596,3772,Silent
Georgia,GEO,2012,female,5-14 years,1,223200,0.45,15846474596,3772,Generation Z
Georgia,GEO,2012,female,15-24 years,3,324000,0.93,15846474596,3772,Millenials
Georgia,GEO,2012,female,25-34 years,1,344400,0.29,15846474596,3772,Millenials
Georgia,GEO,2012,female,35-54 years,3,659300,0.46,15846474596,3772,Generation X
Georgia,GEO,2012,female,55-74 years,3,469400,0.64,15846474596,3772,Boomers
Georgia,GEO,2012,female,75+ years,2,191900,1.04,15846474596,3772,Silent
Germany,DEU,2012,male,5-14 years,11,3782823,0.29,3.54E+12,45142,Generation Z
Germany,DEU,2012,male,15-24 years,439,4612682,9.52,3.54E+12,45142,Millenials
Germany,DEU,2012,male,25-34 years,699,5099210,13.71,3.54E+12,45142,Millenials
Germany,DEU,2012,male,35-54 years,2408,12515919,19.24,3.54E+12,45142,Generation X
Germany,DEU,2012,male,55-74 years,2302,9453082,24.35,3.54E+12,45142,Boomers
Germany,DEU,2012,male,75+ years,1430,3062435,46.69,3.54E+12,45142,Silent
Germany,DEU,2012,female,5-14 years,9,3590435,0.25,3.54E+12,45142,Generation Z
Germany,DEU,2012,female,15-24 years,121,4384528,2.76,3.54E+12,45142,Millenials
Germany,DEU,2012,female,25-34 years,187,4917857,3.8,3.54E+12,45142,Millenials
Germany,DEU,2012,female,35-54 years,810,12089833,6.7,3.54E+12,45142,Generation X
Germany,DEU,2012,female,55-74 years,873,10078469,8.66,3.54E+12,45142,Boomers
Germany,DEU,2012,female,75+ years,607,4920842,12.34,3.54E+12,45142,Silent
Greece,GRC,2012,male,5-14 years,0,548750,0,2.46E+11,23309,Generation Z
Greece,GRC,2012,male,15-24 years,24,605261,3.97,2.46E+11,23309,Millenials
Greece,GRC,2012,male,25-34 years,46,790487,5.82,2.46E+11,23309,Millenials
Greece,GRC,2012,male,35-54 years,167,1590800,10.5,2.46E+11,23309,Generation X
Greece,GRC,2012,male,55-74 years,117,1145850,10.21,2.46E+11,23309,Boomers
Greece,GRC,2012,male,75+ years,63,467292,13.48,2.46E+11,23309,Silent
Greece,GRC,2012,female,5-14 years,1,524175,0.19,2.46E+11,23309,Generation Z
Greece,GRC,2012,female,15-24 years,7,576914,1.21,2.46E+11,23309,Millenials
Greece,GRC,2012,female,25-34 years,15,746111,2.01,2.46E+11,23309,Millenials
Greece,GRC,2012,female,35-54 years,28,1626532,1.72,2.46E+11,23309,Generation X
Greece,GRC,2012,female,55-74 years,26,1272278,2.04,2.46E+11,23309,Boomers
Greece,GRC,2012,female,75+ years,14,645352,2.17,2.46E+11,23309,Silent
Grenada,GRD,2012,male,5-14 years,0,9447,0,799882148,8382,Generation Z
Grenada,GRD,2012,male,15-24 years,1,11176,8.95,799882148,8382,Millenials
Grenada,GRD,2012,male,25-34 years,0,9743,0,799882148,8382,Millenials
Grenada,GRD,2012,male,35-54 years,1,11033,9.06,799882148,8382,Generation X
Grenada,GRD,2012,male,55-74 years,0,4945,0,799882148,8382,Boomers
Grenada,GRD,2012,male,75+ years,0,1297,0,799882148,8382,Silent
Grenada,GRD,2012,female,5-14 years,0,9000,0,799882148,8382,Generation Z
Grenada,GRD,2012,female,15-24 years,0,10948,0,799882148,8382,Millenials
Grenada,GRD,2012,female,25-34 years,0,9316,0,799882148,8382,Millenials
